"EXERCICIO";"CODIGO ORGAO SUPERIOR";"NOME ORGAO SUPERIOR";"CODIGO ORGAO SUBORDINADO";"NOME ORGAO SUBORDINADO";"CODIGO UNIDADE ORCAMENTARIA";"NOME UNIDADE ORCAMENTARIA";"CODIGO FUNCAO";"NOME FUNCAO";"CODIGO SUBFUNCAO";"NOME SUBFUNCAO";"CODIGO PROGRAMA ORCAMENTARIO";"NOME PROGRAMA ORCAMENTARIO";"CODIGO ACAO";"NOME ACAO";"CODIGO CATEGORIA ECONOMICA";"NOME CATEGORIA ECONOMICA";"CODIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CODIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORCAMENTO INICIAL (R$)";"ORCAMENTO ATUALIZADO (R$)";"ORCAMENTO REALIZADO (R$)"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"22203";"COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SAO FRANCISCO E DO PARNAIBA";"53201";"COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO";"18";"GESTAO AMBIENTAL";"544";"RECURSOS HIDRICOS";"2084";"RECURSOS HIDRICOS";"15E7";"REVITALIZACAO DA BACIA HIDROGRAFICA DO RIO SAO FRANCISCO";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"99548502,00";"0,00";"0,00"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"22203";"COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SAO FRANCISCO E DO PARNAIBA";"53201";"COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO";"18";"GESTAO AMBIENTAL";"544";"RECURSOS HIDRICOS";"2084";"RECURSOS HIDRICOS";"15E7";"REVITALIZACAO DA BACIA HIDROGRAFICA DO RIO SAO FRANCISCO";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"42";"AUXILIOS";"2912560,20";"2912560,20";"0,00"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"22203";"COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SAO FRANCISCO E DO PARNAIBA";"53201";"COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO";"18";"GESTAO AMBIENTAL";"544";"RECURSOS HIDRICOS";"2084";"RECURSOS HIDRICOS";"15E7";"REVITALIZACAO DA BACIA HIDROGRAFICA DO RIO SAO FRANCISCO";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"42";"AUXILIOS";"2000000,00";"2000000,00";"0,00"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"22203";"COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SAO FRANCISCO E DO PARNAIBA";"53201";"COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO";"18";"GESTAO AMBIENTAL";"544";"RECURSOS HIDRICOS";"2084";"RECURSOS HIDRICOS";"15E7";"REVITALIZACAO DA BACIA HIDROGRAFICA DO RIO SAO FRANCISCO";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"8138,00";"8138,00";"1488,86"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"22203";"COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SAO FRANCISCO E DO PARNAIBA";"53201";"COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO";"18";"GESTAO AMBIENTAL";"544";"RECURSOS HIDRICOS";"2084";"RECURSOS HIDRICOS";"15E7";"REVITALIZACAO DA BACIA HIDROGRAFICA DO RIO SAO FRANCISCO";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"51";"OBRAS E INSTALACOES";"4351293,22";"4351293,22";"0,00"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"22203";"COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SAO FRANCISCO E DO PARNAIBA";"53201";"COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO";"18";"GESTAO AMBIENTAL";"544";"RECURSOS HIDRICOS";"2084";"RECURSOS HIDRICOS";"15E7";"REVITALIZACAO DA BACIA HIDROGRAFICA DO RIO SAO FRANCISCO";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"267071,95";"267071,95";"0,00"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"22203";"COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SAO FRANCISCO E DO PARNAIBA";"53201";"COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO";"20";"AGRICULTURA";"607";"IRRIGACAO";"2077";"AGROPECUARIA SUSTENTAVEL";"5322";"IMPLANTACAO DO PROJETO PUBLICO DE IRRIGACAO JAIBA COM 21.934 HA NO ESTADO DE MINAS GERAIS";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"500000,00";"0,00";"0,00"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"44205";"AGENCIA NACIONAL DE AGUAS";"44205";"AGENCIA NACIONAL DE AGUAS +- ANA";"18";"GESTAO AMBIENTAL";"544";"RECURSOS HIDRICOS";"2084";"RECURSOS HIDRICOS";"00LX";"TRANSFERENCIA DOS RECURSOS DA COBRANCA AS AGENCIAS DE AGUAS (LEIS N. 9.433/1997 E N. 10.881/2004)";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"17636365,59";"1978919,59";"0,00"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"44205";"AGENCIA NACIONAL DE AGUAS";"44205";"AGENCIA NACIONAL DE AGUAS +- ANA";"18";"GESTAO AMBIENTAL";"544";"RECURSOS HIDRICOS";"2084";"RECURSOS HIDRICOS";"00LX";"TRANSFERENCIA DOS RECURSOS DA COBRANCA AS AGENCIAS DE AGUAS (LEIS N. 9.433/1997 E N. 10.881/2004)";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"41";"CONTRIBUICOES";"70758281,41";"70758281,41";"68162241,96"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL - UNIDADES COM VINCULO DIRETO";"53101";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"18";"GESTAO AMBIENTAL";"544";"RECURSOS HIDRICOS";"2084";"RECURSOS HIDRICOS";"14RM";"IMPLANTACAO DA BARRAGEM GERMINAL NO ESTADO DO CEARA";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"5201441,00";"63570,00";"0,00"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL - UNIDADES COM VINCULO DIRETO";"53101";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"18";"GESTAO AMBIENTAL";"544";"RECURSOS HIDRICOS";"2084";"RECURSOS HIDRICOS";"14RM";"IMPLANTACAO DA BARRAGEM GERMINAL NO ESTADO DO CEARA";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"42";"AUXILIOS";"13765011,00";"13765011,00";"2966295,16"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"44205";"AGENCIA NACIONAL DE AGUAS";"44205";"AGENCIA NACIONAL DE AGUAS +- ANA";"18";"GESTAO AMBIENTAL";"544";"RECURSOS HIDRICOS";"2084";"RECURSOS HIDRICOS";"2378";"OPERACAO DA REDE HIDROMETEOROLOGICA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"47";"OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS";"73349,06";"73349,06";"73349,06"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"44205";"AGENCIA NACIONAL DE AGUAS";"44205";"AGENCIA NACIONAL DE AGUAS +- ANA";"18";"GESTAO AMBIENTAL";"544";"RECURSOS HIDRICOS";"2084";"RECURSOS HIDRICOS";"2378";"OPERACAO DA REDE HIDROMETEOROLOGICA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"95";"INDENIZACAO PELA EXECUCAO DE TRABALHOS DE CAMPO";"4808451,35";"4808451,35";"4761903,34"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"44205";"AGENCIA NACIONAL DE AGUAS";"44205";"AGENCIA NACIONAL DE AGUAS +- ANA";"18";"GESTAO AMBIENTAL";"544";"RECURSOS HIDRICOS";"2084";"RECURSOS HIDRICOS";"2378";"OPERACAO DA REDE HIDROMETEOROLOGICA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"47";"OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS";"1458389,83";"1458389,83";"1297100,68"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"44205";"AGENCIA NACIONAL DE AGUAS";"44205";"AGENCIA NACIONAL DE AGUAS +- ANA";"18";"GESTAO AMBIENTAL";"544";"RECURSOS HIDRICOS";"2084";"RECURSOS HIDRICOS";"2378";"OPERACAO DA REDE HIDROMETEOROLOGICA";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"210800,00";"210800,00";"210800,00"
"2018/12";"53000";"MINISTERIO DO DESENVOLVIMENTO REGIONAL";"44205";"AGENCIA NACIONAL DE AGUAS";"44205";"AGENCIA NACIONAL DE AGUAS +- ANA";"18";"GESTAO AMBIENTAL";"544";"RECURSOS HIDRICOS";"2084";"RECURSOS HIDRICOS";"2378";"OPERACAO DA REDE HIDROMETEOROLOGICA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"143999,71";"143999,71";"143999,71"
