"EXERCICIO";"CODIGO ORGAO SUPERIOR";"NOME ORGAO SUPERIOR";"CODIGO ORGAO SUBORDINADO";"NOME ORGAO SUBORDINADO";"CODIGO UNIDADE ORCAMENTARIA";"NOME UNIDADE ORCAMENTARIA";"CODIGO FUNCAO";"NOME FUNCAO";"CODIGO SUBFUNCAO";"NOME SUBFUNCAO";"CODIGO PROGRAMA ORCAMENTARIO";"NOME PROGRAMA ORCAMENTARIO";"CODIGO ACAO";"NOME ACAO";"CODIGO CATEGORIA ECONOMICA";"NOME CATEGORIA ECONOMICA";"CODIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CODIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORCAMENTO INICIAL (R$)";"ORCAMENTO ATUALIZADO (R$)";"ORCAMENTO REALIZADO (R$)"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"20402";"AGENCIA ESPACIAL BRASILEIRA";"24205";"AGENCIA ESPACIAL BRASILEIRA - AEB";"19";"CIENCIA E TECNOLOGIA";"122";"ADMINISTRACAO GERAL";"2106";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CIENCIA; TE";"2000";"ADMINISTRACAO DA UNIDADE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"3435200.01";"10200.01";"0.00"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES - UNIDADES COM VINCULO DIRETO";"24101";"MINIST.DA CIENCIA;TECNOL.;INOV.E COMUNICACOES";"19";"CIENCIA E TECNOLOGIA";"571";"DESENVOLVIMENTO CIENTIFICO";"2050";"MUDANCA DO CLIMA";"20VA";"APOIO A ESTUDOS E PROJETOS DE PESQUISA E DESENVOLVIMENTO RELACIONADOS A MUDANCA DO CLIMA";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"475633.03";"0.97";"0.00"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24901";"FUNDO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO";"24901";"FUNDO NACIONAL DE DESENV.CIENT.E TECNOLOGICO";"19";"CIENCIA E TECNOLOGIA";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2021";"CIENCIA; TECNOLOGIA E INOVACAO";"2997";"FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE SAUDE (CT-SAUDE)";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"18";"AUXILIO FINANCEIRO A ESTUDANTES";"8000.00";"8000.00";"8000.00"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES - UNIDADES COM VINCULO DIRETO";"24101";"MINIST.DA CIENCIA;TECNOL.;INOV.E COMUNICACOES";"19";"CIENCIA E TECNOLOGIA";"571";"DESENVOLVIMENTO CIENTIFICO";"2021";"CIENCIA; TECNOLOGIA E INOVACAO";"154K";"CONSTRUCAO DA INFRAESTRUTURA DO INSTITUTO NACIONAL DO SEMI-ARIDO - INSA";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"1050000.00";"1050000.00";"0.00"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES - UNIDADES COM VINCULO DIRETO";"24101";"MINIST.DA CIENCIA;TECNOL.;INOV.E COMUNICACOES";"19";"CIENCIA E TECNOLOGIA";"571";"DESENVOLVIMENTO CIENTIFICO";"2050";"MUDANCA DO CLIMA";"20VA";"APOIO A ESTUDOS E PROJETOS DE PESQUISA E DESENVOLVIMENTO RELACIONADOS A MUDANCA DO CLIMA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"30";"MATERIAL DE CONSUMO";"559918.09";"559918.09";"28387.43"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24901";"FUNDO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO";"24901";"FUNDO NACIONAL DE DESENV.CIENT.E TECNOLOGICO";"19";"CIENCIA E TECNOLOGIA";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2021";"CIENCIA; TECNOLOGIA E INOVACAO";"2997";"FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE SAUDE (CT-SAUDE)";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"18164.27";"2.27";"0.00"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24901";"FUNDO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO";"24901";"FUNDO NACIONAL DE DESENV.CIENT.E TECNOLOGICO";"19";"CIENCIA E TECNOLOGIA";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2021";"CIENCIA; TECNOLOGIA E INOVACAO";"2997";"FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE SAUDE (CT-SAUDE)";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"41";"CONTRIBUICOES";"3193854.96";"3193854.96";"699561.64"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24901";"FUNDO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO";"24901";"FUNDO NACIONAL DE DESENV.CIENT.E TECNOLOGICO";"19";"CIENCIA E TECNOLOGIA";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2021";"CIENCIA; TECNOLOGIA E INOVACAO";"2997";"FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE SAUDE (CT-SAUDE)";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"33";"PASSAGENS E DESPESAS COM LOCOMOCAO";"17793.63";"17793.63";"17793.63"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES - UNIDADES COM VINCULO DIRETO";"24101";"MINIST.DA CIENCIA;TECNOL.;INOV.E COMUNICACOES";"19";"CIENCIA E TECNOLOGIA";"571";"DESENVOLVIMENTO CIENTIFICO";"2050";"MUDANCA DO CLIMA";"20VA";"APOIO A ESTUDOS E PROJETOS DE PESQUISA E DESENVOLVIMENTO RELACIONADOS A MUDANCA DO CLIMA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"18";"AUXILIO FINANCEIRO A ESTUDANTES";"350000.00";"350000.00";"0.00"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24901";"FUNDO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO";"24901";"FUNDO NACIONAL DE DESENV.CIENT.E TECNOLOGICO";"19";"CIENCIA E TECNOLOGIA";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2021";"CIENCIA; TECNOLOGIA E INOVACAO";"2997";"FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE SAUDE (CT-SAUDE)";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"701021.22";"701021.22";"447129.38"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24901";"FUNDO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO";"24901";"FUNDO NACIONAL DE DESENV.CIENT.E TECNOLOGICO";"19";"CIENCIA E TECNOLOGIA";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2021";"CIENCIA; TECNOLOGIA E INOVACAO";"2997";"FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE SAUDE (CT-SAUDE)";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"93";"INDENIZACOES E RESTITUICOES";"300000.00";"300000.00";"239103.63"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES - UNIDADES COM VINCULO DIRETO";"24101";"MINIST.DA CIENCIA;TECNOL.;INOV.E COMUNICACOES";"19";"CIENCIA E TECNOLOGIA";"571";"DESENVOLVIMENTO CIENTIFICO";"2050";"MUDANCA DO CLIMA";"20VA";"APOIO A ESTUDOS E PROJETOS DE PESQUISA E DESENVOLVIMENTO RELACIONADOS A MUDANCA DO CLIMA";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO";"3230.50";"3230.50";"3230.50"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES - UNIDADES COM VINCULO DIRETO";"24101";"MINIST.DA CIENCIA;TECNOL.;INOV.E COMUNICACOES";"19";"CIENCIA E TECNOLOGIA";"571";"DESENVOLVIMENTO CIENTIFICO";"2050";"MUDANCA DO CLIMA";"20VA";"APOIO A ESTUDOS E PROJETOS DE PESQUISA E DESENVOLVIMENTO RELACIONADOS A MUDANCA DO CLIMA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"26915.39";"26915.39";"26915.39"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24901";"FUNDO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO";"24901";"FUNDO NACIONAL DE DESENV.CIENT.E TECNOLOGICO";"19";"CIENCIA E TECNOLOGIA";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2021";"CIENCIA; TECNOLOGIA E INOVACAO";"2997";"FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE SAUDE (CT-SAUDE)";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"796.50";"796.50";"675.94"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24901";"FUNDO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO";"24901";"FUNDO NACIONAL DE DESENV.CIENT.E TECNOLOGICO";"19";"CIENCIA E TECNOLOGIA";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2021";"CIENCIA; TECNOLOGIA E INOVACAO";"2997";"FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE SAUDE (CT-SAUDE)";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"30";"MATERIAL DE CONSUMO";"230102.63";"230102.63";"126321.46"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24901";"FUNDO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO";"24901";"FUNDO NACIONAL DE DESENV.CIENT.E TECNOLOGICO";"19";"CIENCIA E TECNOLOGIA";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2021";"CIENCIA; TECNOLOGIA E INOVACAO";"2997";"FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE SAUDE (CT-SAUDE)";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"41";"CONTRIBUICOES";"1312119.23";"1312119.23";"27963.36"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24901";"FUNDO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO";"24901";"FUNDO NACIONAL DE DESENV.CIENT.E TECNOLOGICO";"19";"CIENCIA E TECNOLOGIA";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2021";"CIENCIA; TECNOLOGIA E INOVACAO";"2997";"FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE SAUDE (CT-SAUDE)";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"36431.06";"0.06";"0.00"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES - UNIDADES COM VINCULO DIRETO";"24101";"MINIST.DA CIENCIA;TECNOL.;INOV.E COMUNICACOES";"19";"CIENCIA E TECNOLOGIA";"571";"DESENVOLVIMENTO CIENTIFICO";"2050";"MUDANCA DO CLIMA";"20VA";"APOIO A ESTUDOS E PROJETOS DE PESQUISA E DESENVOLVIMENTO RELACIONADOS A MUDANCA DO CLIMA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"584538.09";"584538.09";"71593.80"
"2018/02";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES";"24000";"MINISTERIO DA CIENCIA; TECNOLOGIA; INOVACOES E COMUNICACOES - UNIDADES COM VINCULO DIRETO";"24101";"MINIST.DA CIENCIA;TECNOL.;INOV.E COMUNICACOES";"19";"CIENCIA E TECNOLOGIA";"571";"DESENVOLVIMENTO CIENTIFICO";"2050";"MUDANCA DO CLIMA";"20VA";"APOIO A ESTUDOS E PROJETOS DE PESQUISA E DESENVOLVIMENTO RELACIONADOS A MUDANCA DO CLIMA";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO";"281627.12";"281627.12";"281627.12"
