"EXERCICIO";"CODIGO ORGAO SUPERIOR";"NOME ORGAO SUPERIOR";"CODIGO ORGAO SUBORDINADO";"NOME ORGAO SUBORDINADO";"CODIGO UNIDADE ORCAMENTARIA";"NOME UNIDADE ORCAMENTARIA";"CODIGO FUNCAO";"NOME FUNCAO";"CODIGO SUBFUNCAO";"NOME SUBFUNCAO";"CODIGO PROGRAMA ORCAMENTARIO";"NOME PROGRAMA ORCAMENTARIO";"CODIGO ACAO";"NOME ACAO";"CODIGO CATEGORIA ECONOMICA";"NOME CATEGORIA ECONOMICA";"CODIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CODIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORCAMENTO INICIAL (R$)";"ORCAMENTO ATUALIZADO (R$)";"ORCAMENTO REALIZADO (R$)"
"2018/10";"39000";"MINISTERIO DA INFRAESTRUTURA";"39000";"MINISTERIO DA INFRAESTRUTURA - UNIDADES COM VINCULO DIRETO";"39101";"MINISTERIO DA INFRAESTRUTURA - MINFRA";"28";"ENCARGOS ESPECIAIS";"846";"OUTROS ENCARGOS ESPECIAIS";"0909";"OPERACOES ESPECIAIS: OUTROS ENCARGOS ESPECIAIS";"00HH";"PARTICIPACAO DA UNIAO NO CAPITAL - COMPANHIA DOCAS DO ESPIRITO SANTO - CONSTRUCAO DE BERCOS NOS DOLFINS DO ATALAIA COM RETROAREA NO PORTO DE VITORIA (ES)";"4";"DESPESAS DE CAPITAL";"5";"INVERSOES FINANCEIRAS";"00";"NAO INFORMADO";"33043607.00";"0.00";"0.00"
"2018/10";"39000";"MINISTERIO DA INFRAESTRUTURA";"68201";"AGENCIA NACIONAL DE TRANSPORTES AQUAVIARIOS";"39251";"AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS-ANTAQ";"26";"TRANSPORTE";"130";"ADMINISTRACAO DE CONCESSOES";"2126";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DOS TRANSPORTE";"2088";"CONCESSAO E REGULACAO DOS SERVICOS E DA EXPLORACAO DA INFRAESTRUTURA DO TRANSPORTE AQUAVIARIO";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"63298.00";"63298.00";"63298.00"
"2018/10";"39000";"MINISTERIO DA INFRAESTRUTURA";"29209";"VALEC ENGENHARIA; CONSTRUCOES E FERROVIAS S.A.";"39207";"VALEC-ENGENHARIA; CONSTRUCOES E FERROVIAS S/A";"26";"TRANSPORTE";"783";"TRANSPORTE FERROVIARIO";"2087";"TRANSPORTE TERRESTRE";"11ZH";"CONSTRUCAO DA FERROVIA NORTE-SUL - OUROVERDE DE GOIAS/GO - SAO SIMAO/GO - EF-151";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"35";"SERVICOS DE CONSULTORIA";"44747403.33";"44747403.33";"36330968.70"
"2018/10";"39000";"MINISTERIO DA INFRAESTRUTURA";"29209";"VALEC ENGENHARIA; CONSTRUCOES E FERROVIAS S.A.";"39207";"VALEC-ENGENHARIA; CONSTRUCOES E FERROVIAS S/A";"26";"TRANSPORTE";"783";"TRANSPORTE FERROVIARIO";"2087";"TRANSPORTE TERRESTRE";"11ZH";"CONSTRUCAO DA FERROVIA NORTE-SUL - OUROVERDE DE GOIAS/GO - SAO SIMAO/GO - EF-151";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"24493467.00";"0.00";"0.00"
"2018/10";"39000";"MINISTERIO DA INFRAESTRUTURA";"29209";"VALEC ENGENHARIA; CONSTRUCOES E FERROVIAS S.A.";"39207";"VALEC-ENGENHARIA; CONSTRUCOES E FERROVIAS S/A";"26";"TRANSPORTE";"783";"TRANSPORTE FERROVIARIO";"2087";"TRANSPORTE TERRESTRE";"11ZH";"CONSTRUCAO DA FERROVIA NORTE-SUL - OUROVERDE DE GOIAS/GO - SAO SIMAO/GO - EF-151";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"92";"DESPESAS DE EXERCICIOS ANTERIORES";"1947802.67";"1947802.67";"1382832.53"
"2018/10";"39000";"MINISTERIO DA INFRAESTRUTURA";"29209";"VALEC ENGENHARIA; CONSTRUCOES E FERROVIAS S.A.";"39207";"VALEC-ENGENHARIA; CONSTRUCOES E FERROVIAS S/A";"26";"TRANSPORTE";"783";"TRANSPORTE FERROVIARIO";"2087";"TRANSPORTE TERRESTRE";"11ZH";"CONSTRUCAO DA FERROVIA NORTE-SUL - OUROVERDE DE GOIAS/GO - SAO SIMAO/GO - EF-151";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"47";"OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS";"2377.92";"2377.92";"2377.92"
"2018/10";"39000";"MINISTERIO DA INFRAESTRUTURA";"29209";"VALEC ENGENHARIA; CONSTRUCOES E FERROVIAS S.A.";"39207";"VALEC-ENGENHARIA; CONSTRUCOES E FERROVIAS S/A";"26";"TRANSPORTE";"783";"TRANSPORTE FERROVIARIO";"2087";"TRANSPORTE TERRESTRE";"11ZH";"CONSTRUCAO DA FERROVIA NORTE-SUL - OUROVERDE DE GOIAS/GO - SAO SIMAO/GO - EF-151";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"314319.26";"314319.26";"0.00"
"2018/10";"39000";"MINISTERIO DA INFRAESTRUTURA";"29209";"VALEC ENGENHARIA; CONSTRUCOES E FERROVIAS S.A.";"39207";"VALEC-ENGENHARIA; CONSTRUCOES E FERROVIAS S/A";"26";"TRANSPORTE";"783";"TRANSPORTE FERROVIARIO";"2087";"TRANSPORTE TERRESTRE";"11ZH";"CONSTRUCAO DA FERROVIA NORTE-SUL - OUROVERDE DE GOIAS/GO - SAO SIMAO/GO - EF-151";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"61";"AQUISICAO DE IMOVEIS";"3097702.25";"3097702.25";"969360.50"
"2018/10";"39000";"MINISTERIO DA INFRAESTRUTURA";"29209";"VALEC ENGENHARIA; CONSTRUCOES E FERROVIAS S.A.";"39207";"VALEC-ENGENHARIA; CONSTRUCOES E FERROVIAS S/A";"26";"TRANSPORTE";"783";"TRANSPORTE FERROVIARIO";"2087";"TRANSPORTE TERRESTRE";"11ZH";"CONSTRUCAO DA FERROVIA NORTE-SUL - OUROVERDE DE GOIAS/GO - SAO SIMAO/GO - EF-151";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"51";"OBRAS E INSTALACOES";"33571694.57";"33571694.57";"20839508.23"
"2018/10";"39000";"MINISTERIO DA INFRAESTRUTURA";"39252";"DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES";"39252";"DEPTO.NAC.DE INFRA+-ESTRUT.DE TRANSPORTES-DNIT";"26";"TRANSPORTE";"784";"TRANSPORTE HIDROVIARIO";"2086";"TRANSPORTE AQUAVIARIO";"12HL";"MELHORAMENTOS NO CANAL DE NAVEGACAO DA HIDROVIA DO RIO MADEIRA";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"35";"SERVICOS DE CONSULTORIA";"5894697.26";"5894697.26";"5894697.26"
"2018/10";"39000";"MINISTERIO DA INFRAESTRUTURA";"39252";"DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES";"39252";"DEPTO.NAC.DE INFRA+-ESTRUT.DE TRANSPORTES-DNIT";"26";"TRANSPORTE";"784";"TRANSPORTE HIDROVIARIO";"2086";"TRANSPORTE AQUAVIARIO";"12HL";"MELHORAMENTOS NO CANAL DE NAVEGACAO DA HIDROVIA DO RIO MADEIRA";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"786539.86";"0.86";"0.00"
