"EXERCICIO";"CODIGO ORGAO SUPERIOR";"NOME ORGAO SUPERIOR";"CODIGO ORGAO SUBORDINADO";"NOME ORGAO SUBORDINADO";"CODIGO UNIDADE ORCAMENTARIA";"NOME UNIDADE ORCAMENTARIA";"CODIGO FUNCAO";"NOME FUNCAO";"CODIGO SUBFUNCAO";"NOME SUBFUNCAO";"CODIGO PROGRAMA ORCAMENTARIO";"NOME PROGRAMA ORCAMENTARIO";"CODIGO ACAO";"NOME ACAO";"CODIGO CATEGORIA ECONOMICA";"NOME CATEGORIA ECONOMICA";"CODIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CODIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORCAMENTO INICIAL (R$)";"ORCAMENTO ATUALIZADO (R$)";"ORCAMENTO REALIZADO (R$)"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"10";"SAUDE";"512";"SANEAMENTO BASICO URBANO";"2068";"SANEAMENTO BASICO";"20AG";"APOIO A GESTAO DOS SISTEMAS DE SANEAMENTO BASICO EM MUNICIPIOS DE ATE 50.000 HABITANTES";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"41";"CONTRIBUICOES";"595852.28";"595852.28";"95852.28"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"303";"SUPORTE PROFILATICO E TERAPEUTICO";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"4370";"ATENDIMENTO A POPULACAO COM MEDICAMENTOS PARA TRATAMENTO DOS PORTADORES DE HIV/AIDS E OUTRAS DOENCAS SEXUALMENTE TRANSMISSIVEIS";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"33";"PASSAGENS E DESPESAS COM LOCOMOCAO";"1400000.00";"1400000.00";"530493.34"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"303";"SUPORTE PROFILATICO E TERAPEUTICO";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"4370";"ATENDIMENTO A POPULACAO COM MEDICAMENTOS PARA TRATAMENTO DOS PORTADORES DE HIV/AIDS E OUTRAS DOENCAS SEXUALMENTE TRANSMISSIVEIS";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"30572305.46";"30572305.46";"28254482.86"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"10";"SAUDE";"512";"SANEAMENTO BASICO URBANO";"2068";"SANEAMENTO BASICO";"20AG";"APOIO A GESTAO DOS SISTEMAS DE SANEAMENTO BASICO EM MUNICIPIOS DE ATE 50.000 HABITANTES";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"36";"OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA";"310706.00";"310706.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"10";"SAUDE";"512";"SANEAMENTO BASICO URBANO";"2068";"SANEAMENTO BASICO";"20AG";"APOIO A GESTAO DOS SISTEMAS DE SANEAMENTO BASICO EM MUNICIPIOS DE ATE 50.000 HABITANTES";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"41";"CONTRIBUICOES";"1000001.00";"1000001.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"10";"SAUDE";"512";"SANEAMENTO BASICO URBANO";"2068";"SANEAMENTO BASICO";"20AG";"APOIO A GESTAO DOS SISTEMAS DE SANEAMENTO BASICO EM MUNICIPIOS DE ATE 50.000 HABITANTES";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"20";"AUXILIO FINANCEIRO A PESQUISADORES";"508078.50";"508078.50";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"10";"SAUDE";"512";"SANEAMENTO BASICO URBANO";"2068";"SANEAMENTO BASICO";"20AG";"APOIO A GESTAO DOS SISTEMAS DE SANEAMENTO BASICO EM MUNICIPIOS DE ATE 50.000 HABITANTES";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"506000.00";"506000.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"10";"SAUDE";"512";"SANEAMENTO BASICO URBANO";"2068";"SANEAMENTO BASICO";"20AG";"APOIO A GESTAO DOS SISTEMAS DE SANEAMENTO BASICO EM MUNICIPIOS DE ATE 50.000 HABITANTES";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"23340.96";"23340.96";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"10";"SAUDE";"512";"SANEAMENTO BASICO URBANO";"2068";"SANEAMENTO BASICO";"20AG";"APOIO A GESTAO DOS SISTEMAS DE SANEAMENTO BASICO EM MUNICIPIOS DE ATE 50.000 HABITANTES";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"33";"PASSAGENS E DESPESAS COM LOCOMOCAO";"18498.00";"18498.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"10";"SAUDE";"541";"PRESERVACAO E CONSERVACAO AMBIENTAL";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"20K2";"FOMENTO A PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS ALTERNATIVAS REGIONALIZADAS; COM VISTAS A SUSTENTABILIDADE DOS SERVICOS E ACOES DE SAUDE AMBIENTAL";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"92";"DESPESAS DE EXERCICIOS ANTERIORES";"190478.12";"190478.12";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"10";"SAUDE";"512";"SANEAMENTO BASICO URBANO";"2068";"SANEAMENTO BASICO";"20AG";"APOIO A GESTAO DOS SISTEMAS DE SANEAMENTO BASICO EM MUNICIPIOS DE ATE 50.000 HABITANTES";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"5636098.77";"5636098.77";"435846.35"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"10";"SAUDE";"541";"PRESERVACAO E CONSERVACAO AMBIENTAL";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"20K2";"FOMENTO A PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS ALTERNATIVAS REGIONALIZADAS; COM VISTAS A SUSTENTABILIDADE DOS SERVICOS E ACOES DE SAUDE AMBIENTAL";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"139266.39";"139266.39";"21857.90"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"10";"SAUDE";"512";"SANEAMENTO BASICO URBANO";"2068";"SANEAMENTO BASICO";"20AG";"APOIO A GESTAO DOS SISTEMAS DE SANEAMENTO BASICO EM MUNICIPIOS DE ATE 50.000 HABITANTES";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"590078.20";"590078.20";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"303";"SUPORTE PROFILATICO E TERAPEUTICO";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"20YS";"MANUTENCAO E FUNCIONAMENTO DO PROGRAMA FARMACIA POPULAR DO BRASIL PELO SISTEMA DE CO-PAGAMENTO";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"45";"SUBVENCOES ECONOMICAS";"420518755.25";"420518755.25";"413154406.92"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"303";"SUPORTE PROFILATICO E TERAPEUTICO";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"20YS";"MANUTENCAO E FUNCIONAMENTO DO PROGRAMA FARMACIA POPULAR DO BRASIL PELO SISTEMA DE CO-PAGAMENTO";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"92";"DESPESAS DE EXERCICIOS ANTERIORES";"35979640.62";"35979640.62";"35963699.06"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"303";"SUPORTE PROFILATICO E TERAPEUTICO";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"20YS";"MANUTENCAO E FUNCIONAMENTO DO PROGRAMA FARMACIA POPULAR DO BRASIL PELO SISTEMA DE CO-PAGAMENTO";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"67332852.00";"0.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"303";"SUPORTE PROFILATICO E TERAPEUTICO";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"20YS";"MANUTENCAO E FUNCIONAMENTO DO PROGRAMA FARMACIA POPULAR DO BRASIL PELO SISTEMA DE CO-PAGAMENTO";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"91";"SENTENCAS JUDICIAIS";"9135.13";"9135.13";"9135.13"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"170191882.32";"19995838.68";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"200000.00";"0.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"42";"AUXILIOS";"3218718.00";"3218718.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"41";"CONTRIBUICOES";"52500000.33";"52500000.33";"1560000.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"1745519.00";"2778088.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"1700000.00";"200000.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"15335775.00";"7616201.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"41";"CONTRIBUICOES";"100000.00";"100000.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"4410196.00";"3286420.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"100000.00";"0.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"41";"CONTRIBUICOES";"82457455.00";"82457455.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"42";"AUXILIOS";"1044435793.99";"1044435793.99";"642365857.66"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"20000000.00";"0.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"150000.00";"0.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"9534068.00";"75001.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"300000.00";"300000.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"41";"CONTRIBUICOES";"1199910.00";"1199910.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"3863418.00";"1010154.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"42";"AUXILIOS";"19331610.00";"19331610.00";"5497610.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"1563013.00";"800021.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"41";"CONTRIBUICOES";"228000.00";"228000.00";"120000.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"301";"ATENCAO BASICA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8581";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO BASICA DE SAUDE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"200000.00";"0.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"303";"SUPORTE PROFILATICO E TERAPEUTICO";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"20AI";"AUXILIO-REABILITACAO PSICOSSOCIAL AOS EGRESSOS DE LONGAS INTERNACOES PSIQUIATRICAS NO SISTEMA UNICO DE SAUDE (DE VOLTA PRA CASA)";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"48";"OUTROS AUXILIOS FINANCEIROS A PESSOAS FISICAS";"20599060.00";"20599060.00";"20599060.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VINCULO DIRETO";"36901";"FUNDO NACIONAL DE SAUDE";"10";"SAUDE";"303";"SUPORTE PROFILATICO E TERAPEUTICO";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"20AI";"AUXILIO-REABILITACAO PSICOSSOCIAL AOS EGRESSOS DE LONGAS INTERNACOES PSIQUIATRICAS NO SISTEMA UNICO DE SAUDE (DE VOLTA PRA CASA)";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"7400940.00";"2400940.00";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36201";"FUNDACAO OSWALDO CRUZ";"36201";"FUNDACAO OSWALDO CRUZ";"10";"SAUDE";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"13DW";"CONSTRUCAO DO CENTRO DE PROCESSAMENTO FINAL DE IMUNOBIOLOGICOS";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO";"2897958.61";"2897958.61";"0.00"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36201";"FUNDACAO OSWALDO CRUZ";"36201";"FUNDACAO OSWALDO CRUZ";"10";"SAUDE";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"13DW";"CONSTRUCAO DO CENTRO DE PROCESSAMENTO FINAL DE IMUNOBIOLOGICOS";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"51";"OBRAS E INSTALACOES";"12791784.91";"12791784.91";"6386349.45"
"2018/09";"36000";"MINISTERIO DA SAUDE";"36201";"FUNDACAO OSWALDO CRUZ";"36201";"FUNDACAO OSWALDO CRUZ";"10";"SAUDE";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2015";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"13DW";"CONSTRUCAO DO CENTRO DE PROCESSAMENTO FINAL DE IMUNOBIOLOGICOS";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"7109540.25";"7109540.25";"2883420.93"
